storyID,CosSimsS4E1,CosSimsS4E2
d4aff04b-ba93-4cff-8b35-7eb10dd9e23f,0.22649767994880676,0.3679738938808441
8db8ec1c-1d94-4f9d-b71d-3b533e30a1c5,0.26702818274497986,0.04699961841106415
696b1a71-b684-45ec-8435-7b48274ee411,0.4219348430633545,0.21691516041755676
1d14ed7d-5a05-476b-bfab-3e3568a0dd6b,0.37761348485946655,0.39949190616607666
9f32f9ef-0b7b-461b-953f-3d7da39bac87,0.1782701313495636,0.2239580750465393
3972aeda-e5f8-4776-abbb-8566bf38930a,0.3809400200843811,0.3304208517074585
411b9523-5254-41ff-b740-e039d0423201,0.5320075154304504,0.4453356862068176
36b638c3-f2d1-44dc-bab1-5bf2a9d7fdff,0.3825051784515381,0.5385031700134277
80b6447f-4c37-4194-9862-3785e5075463,0.30748727917671204,0.32794204354286194
dd3506fe-31ce-4bbb-9000-02c222da3466,0.16071616113185883,0.6123784184455872
ad42188e-383b-4c7d-9cd9-906725b7ce12,0.3236966133117676,0.2821944057941437
f8ff777f-de4d-4e3a-91bd-b197ed13f78e,0.17697593569755554,0.19959591329097748
dfdf2b81-86fa-48f0-8a47-488ccf3e086b,0.47825485467910767,0.5858147740364075
de06c035-4c96-4ed0-89c2-3ce71e99e9d1,0.38214024901390076,0.26336783170700073
f547c9a1-be95-439d-922d-1417d7f6b818,0.4740610718727112,0.41938021779060364
195a43c7-d43e-48e4-845b-fd6c75609df2,0.4273298382759094,0.28572097420692444
a11cf506-7d19-4ab9-b0ac-a0fd85a9bd38,0.27698010206222534,0.3928545117378235
b8c30925-f572-4ac3-b865-1cba592b6f0c,0.32242298126220703,0.5036907196044922
0a5489f1-beea-4ad6-a6d5-380ba2abd184,0.22844333946704865,0.20964089035987854
fe3caede-4b19-410a-b08f-84d71b18e9f4,0.741222620010376,0.44562315940856934
e689960d-0515-424b-aac3-5d7160ac2577,0.4610694646835327,0.23070350289344788
57d5152a-77db-4156-8330-166edb36b0a2,0.08437203615903854,0.12493104487657547
726a0fc9-8c6f-451e-838b-c48140817dfc,0.42428910732269287,0.5718938708305359
696b9d6a-40a4-434d-8a01-aec20c4400a3,0.19150090217590332,0.43240007758140564
16eeb330-b579-4a0f-a1e6-0b7aad454c54,0.2602376937866211,0.1892775446176529
ed614284-2364-4b9c-bc02-5e0aad3d8968,0.4592269957065582,0.6891555190086365
87678fdf-ad4e-4ff0-93d0-039fa451b49b,0.49891847372055054,0.42664986848831177
33882739-51ca-446f-8bd0-2bbf7cfcba37,0.2475096881389618,0.4090682864189148
3ef66340-b2fd-4c12-bc1c-b28730b571a1,0.23004968464374542,0.6234998106956482
26b26a0d-d7c5-4c50-bb94-bd236cd6b46f,0.6597914099693298,0.36167773604393005
0c0d57aa-92eb-4bb3-8c65-6ce4d89e10a3,0.13871726393699646,0.26708856225013733
1ad020f7-a18a-45f9-a112-b9ca83afcad2,0.3330475091934204,0.52422034740448
31dd2600-d4c3-4f15-a336-cd0c32237d06,0.2823328375816345,0.21783235669136047
a9982ad1-a78e-4ab3-b9d5-4f3679d3e043,0.36443668603897095,0.513678789138794
a62e9212-e75b-4078-ae68-f56a1164dc70,0.2516317367553711,0.44945746660232544
67cf2fb0-431a-404d-9c9f-826dd2d3472b,0.2727600634098053,0.39631691575050354
dba303f0-ede3-4834-aad4-767eadafa744,0.48560887575149536,0.27296197414398193
7c183d9b-d1fd-414f-8c95-c17132422732,0.6092734336853027,0.3625451326370239
5b6f539e-eb73-4ca4-b359-a1f85e96effd,0.5292104482650757,0.6292528510093689
cb1dd642-75fd-43ae-bb80-d019a2a9cb8e,0.5801116228103638,0.5380085110664368
0f797de2-3d82-46d1-a370-c278a36ad785,0.6551272869110107,0.5276064276695251
6623b60e-9200-4019-9a95-521adc03524d,0.017789360135793686,0.24109700322151184
57f0ad88-0dad-4cce-95da-30175ff0ba40,0.632627010345459,0.6003659963607788
a5ac20db-ed05-49d7-8960-2035a9dce14d,0.1603533923625946,0.27177563309669495
3f191c72-305c-487d-8da0-7335fedc270f,0.7439426779747009,0.7913475036621094
dacd5655-337c-4c89-a87f-edd54067cfb9,0.715796947479248,0.5696708559989929
85cc4bad-5cd3-494f-be90-e3c16e512cab,0.48629897832870483,0.4780596196651459
7e12768d-0e37-4940-9dcf-186ba3916660,0.1550467610359192,0.2415117472410202
d10f40c6-f5f0-4273-82e0-90aa22520588,0.254665344953537,0.19046609103679657
322525fb-6970-4c56-89ae-375664d8e320,0.6432746052742004,0.5425578951835632
9bc05c17-a739-462c-970c-f5279779f3a5,0.688948392868042,0.3519032895565033
9843660b-4a86-4cae-b6d7-03d73b88426e,0.4429455101490021,0.20618371665477753
e721d415-d8b9-479f-a476-bc3f3a239140,0.256123423576355,0.4593718647956848
9409bd0a-fbdd-4450-8b41-5aac05fd5c36,0.3041652739048004,0.3368167281150818
00d73c9e-6441-4b23-ad78-f33490a6a1ec,0.43314236402511597,0.2145421802997589
a2685475-307b-49a3-85f8-07b32c63e062,0.34428805112838745,0.5464289784431458
1bfde41c-01ea-4af8-a5c3-706b8af6cec6,0.596084475517273,0.581541895866394
749b0981-388d-4deb-83d4-b4bc35b4a168,0.46399998664855957,0.27429527044296265
7d9b0578-4621-460a-9d67-9705079b0a1c,0.7158211469650269,0.7087962031364441
71db6e1d-bcb4-4849-bded-f252a32c927c,0.3690209984779358,0.29291561245918274
41548819-7537-4bbe-8c20-ba78feb5fe0d,0.39453887939453125,0.23933783173561096
e4443872-3ac9-465e-9d99-88ab9720da81,0.26800337433815,0.23086680471897125
aa03cc32-e85b-4710-8120-aeaba4af65b0,0.18066860735416412,0.172955721616745
bcde1c24-5e48-4ba9-a8b5-362db0db0129,0.2500220239162445,0.06416922807693481
107793ec-8721-4897-b0de-17db3578fc10,0.4930304288864136,0.44404518604278564
0f36f4a6-da40-4c61-a4cc-db237df8f1b6,0.15936057269573212,0.22213426232337952
ae91c584-b9d3-4a0e-b166-6928531d1bed,0.2978457808494568,0.51291823387146
bee259be-fcd9-4043-9047-0e199aaa8214,0.7749043107032776,0.5202756524085999
45896107-bb21-48b8-845d-619d8c19bc34,0.05490130931138992,0.21665284037590027
f36a34dc-1b78-4af1-9e48-5ec9d369feb5,0.4241953194141388,0.5086211562156677
49c51e74-be6e-45b9-a223-4c0835ad76c1,0.5206590890884399,0.8112105131149292
f8594fc8-df33-49d7-a5a9-045765ca8eda,0.5068715214729309,0.10484351962804794
ab1265ac-d06e-4bad-ba0e-0219d63d3357,0.11360282450914383,0.11925485730171204
c71454d3-16c6-4852-bb0e-1149fd2b0e52,0.352469265460968,0.16222238540649414
d3615153-cfb9-4583-bd93-e1814c250a1c,0.6388674974441528,0.7172895073890686
1be803ad-225f-4b93-a5ce-3d96deedc495,0.33152756094932556,0.5580066442489624
b64b9a40-4e69-4381-ae49-035edf71a232,0.35833969712257385,0.47845181822776794
e5ce589a-86a4-4f4e-9a51-87220abdf821,0.254937082529068,0.25834545493125916
e2f74079-bcd6-485a-80c6-24be4fca4ae9,0.29118114709854126,0.33986803889274597
c473c07a-630f-48e2-b6dd-ebb34d815fc2,0.5454566478729248,0.46187886595726013
8ae17467-e396-4f89-9d2a-eeade4539358,0.05278615280985832,0.5373303294181824
8e61c1c5-582f-4379-b332-dcb96faf3bf9,0.3750811517238617,0.5329831838607788
a28a894f-ea54-438a-93c5-cae7e4564ec4,0.2825313210487366,0.36898598074913025
932e37d4-1305-4e54-8fee-ba649e7c7206,0.15098753571510315,0.43099841475486755
f935f831-38bc-4b00-83c6-3891a4dacefc,0.09504672884941101,0.30282220244407654
345e1032-0c47-48e6-9968-e04baa479d06,0.298186331987381,0.47705957293510437
bb5695c6-6c1c-4de6-b56c-6b23077d3df5,0.38793012499809265,0.5553855895996094
6ab897f0-4f61-40f1-afa6-e9485e44316d,0.3185555934906006,0.296670526266098
1a2bead1-a985-44e6-966c-44c4a77afe37,0.313732773065567,0.32523274421691895
ed448375-accb-4425-b7ed-e5af03f0d477,0.38065895438194275,0.5017431974411011
5488ad4e-968e-4113-b3f1-23a27e40e52a,0.5986389517784119,0.6564609408378601
0aa4d795-2af4-489d-84d2-a3476cfc9019,0.5592412352561951,0.44166192412376404
666d1b41-7e20-41cc-b6a7-5bc3eb9ed7b7,0.23030364513397217,0.27497023344039917
08f3861d-5511-4f65-9611-0c67ec71561c,0.4267863631248474,0.6029192805290222
05f5c44c-6d88-4c50-8c88-d9ad55fbaa8c,0.42460137605667114,0.16665105521678925
e7be4ea9-4bb9-4141-90d5-351d6377c9fc,0.23749107122421265,0.264384001493454
8e5c1dce-bed9-4754-9565-89b1d10b1aec,0.4088691771030426,0.3391406238079071
9a37e0a5-a537-4af1-ab7d-c39c440ee8d6,0.26565465331077576,0.3183079957962036
0e499832-cc4e-459d-a066-de6e73aa77f9,0.26001688838005066,0.3306828439235687
1b99f1e5-e8e4-4ae9-b05b-e5c8324e8768,0.4461964964866638,0.4426560699939728
66c79a45-25be-4066-9d36-016637bd57c5,0.12452970445156097,0.2955716848373413
598c2da4-91cb-4adb-8d09-0de672cdebe8,0.6765673160552979,0.7133269906044006
d46e5bd9-8a43-4670-b8c7-fe56f59cceae,0.49207472801208496,0.3323059380054474
5183072a-7b29-4a2e-80bb-120f3fcd8bda,0.38470035791397095,0.46662071347236633
70e3a2c2-6e8a-46cd-9948-2005e1e6bfac,0.6212270855903625,0.6212538480758667
f2d60888-a0aa-4da4-b744-57ac10ae6dc2,0.6196570992469788,0.5038751363754272
52255569-a048-4098-b40a-a9a96bbc754f,0.32257843017578125,0.26467442512512207
8585d876-38ad-4846-a5b1-3b8fbd3d8f72,0.09638966619968414,0.2093377709388733
a7dcd6a0-c9a3-4aa0-b2ed-3e80a03b2dc7,0.13063885271549225,0.2648974359035492
1658b490-24a4-4f83-a42b-e6c679d0c2c2,0.6247014999389648,0.4972417950630188
796ab4ea-12d3-489a-b7e8-fce2b430107c,0.5333425998687744,0.6659151315689087
09609ed5-1852-4e76-af8d-f08de3742d15,0.44526946544647217,0.41692227125167847
fa694d55-2291-467e-837e-cee613230e8c,0.4356224834918976,0.5605700016021729
37c168f2-e2cc-4117-879a-abcce85af37f,0.5089468359947205,0.5409835577011108
fb9f8eff-5f05-4cd8-bb99-3ca886845607,0.5165014266967773,0.3524045944213867
b0c7b950-cea5-460f-b573-a55e692120bc,0.24207648634910583,0.4299987554550171
5df5e38b-ea80-4122-b43e-1cf116a83e6a,0.19650082290172577,0.2238461971282959
ba6d9c84-d0d1-4806-964d-2573c08e67c5,0.2598295211791992,0.22294321656227112
98826835-a7e8-4441-b37c-36f2179d7651,0.43300163745880127,0.41450777649879456
cc2f14bc-8e8d-4c36-9a14-a7e9e89ac52e,0.1893048882484436,0.3751782476902008
bb4840dc-d637-4183-809a-567bb67e9935,0.16822052001953125,0.4205416440963745
08e30459-3e8f-43f0-ac30-a4f367168e45,0.08134614676237106,0.20907197892665863
c4d8548b-b1a0-4d5c-8004-bbe77d21b4a4,0.2244618535041809,0.20050933957099915
f3b25856-827a-42ba-8ca1-0426c1b01219,0.4276841878890991,0.6043449640274048
31e7354c-de3a-433b-afcf-fa8885569007,0.2561902105808258,0.18599283695220947
64abf5b2-354d-405a-a0c1-ba141fba015a,0.33404064178466797,0.55400550365448
8cc7c8cf-053b-48e2-8d4d-6f520490e9ac,0.42858415842056274,0.518576979637146
393f121a-4cd6-4781-95a3-76f88137c1aa,0.15821337699890137,0.2830210328102112
0fcbf8d2-a63f-4d37-b304-003c10570638,0.24494001269340515,0.13117773830890656
9669f392-85d9-45e8-8dc5-2b3d93b897ac,0.624799907207489,0.7353599071502686
538e9d85-3ff1-483d-b8de-0c62348d225b,0.5349876284599304,0.41522473096847534
1295799e-8cd2-4da6-91cf-7515acbd14bf,0.5328309535980225,0.30730196833610535
04e42093-ebd7-4b56-990f-e34f397e13bb,0.6629592180252075,0.6681334972381592
78a60b56-2e3a-4fd6-a74f-b5b86f400540,0.3988763391971588,0.7062544822692871
4a030972-fd37-43e8-b44f-6920cf9355b7,0.19743290543556213,0.22500787675380707
3b754b95-8b0a-4d6c-87f5-158d1de303d9,0.5007443428039551,0.3216870427131653
2f14cad7-8f3a-4a54-b7d8-206c515b780f,0.44922950863838196,0.6972846984863281
f9079515-f56d-4090-8b26-0e9d93dcb731,0.03566697612404823,0.25459665060043335
98181079-1081-48ba-bb83-031bb0046b92,0.4623229503631592,0.38668447732925415
c21420d2-5652-4f20-9e1a-9f86a551e4f2,0.42675158381462097,0.22226469218730927
3c771b38-ee3a-444c-9fc1-36748ff391bc,0.5325225591659546,0.417636901140213
826d3ed1-77eb-401a-a8c3-2770c0523481,0.3491024672985077,0.3147764205932617
86b42126-6fee-4bb2-94f0-5c8cecd375aa,0.4608301520347595,0.6451540589332581
741833b1-bdf1-4be4-ba01-2a8ca81ae7be,0.1432945430278778,0.12989629805088043
1a61f7f6-0945-4905-aef9-adb2808c22a0,0.7783957123756409,0.5267643928527832
fe12762c-51e5-4bcc-8a08-667ce3304f69,0.5439674854278564,0.4989930987358093
bb63a874-2cf1-4ffc-8f75-b403c0b26be5,0.16928920149803162,0.08752863854169846
432c8932-ec99-42bc-82ba-87d4f10ef17f,0.21695208549499512,0.17555005848407745
befe024d-d480-42dd-9710-7eb1bdb7ff8a,0.3709607720375061,0.21510416269302368
2fcb96c1-3717-46ed-aa94-165151fee791,0.18635888397693634,0.1546335369348526
aa94f624-fe3c-45c4-96b8-6cf486bd4302,0.42048072814941406,0.5037925243377686
6f96532b-9bc0-44d0-84fd-6bb7b99d69be,0.5115818977355957,0.5598875284194946
da5ec41e-4fd5-4a1c-b2ad-67fd6c8b1165,0.17176467180252075,0.16472384333610535
200f7c71-d985-46ca-ae40-4f2d1e34802e,0.7146811485290527,0.7461479902267456
217a2486-e392-414e-ba52-3bb13ef79793,0.0934106707572937,0.422887921333313
b9efb3c3-2239-4d6e-8a6d-2092fafe7012,0.47264689207077026,0.4002768099308014
8f38419d-c80d-40b0-8770-3a8a86e4a5ad,0.4962708353996277,0.31942176818847656
f1076e8c-eb8f-4b71-84b4-3c433b7235a7,0.4836629629135132,0.2991512417793274
8deede16-2f24-4579-970b-047ad9d23141,0.5474798679351807,0.46327322721481323
b8b93e71-5a93-4092-931d-6271bbafa1f7,0.7023792266845703,0.2512851357460022
d16e2710-0a1c-4f4b-8be5-4bf9bd4dfa69,0.4604545831680298,0.48305821418762207
5cd09381-9d02-456a-bcd4-0d45f9ab0db3,0.5482258796691895,0.6128439903259277
21deb4c0-ef25-44fd-91f4-35b4bed8a75e,0.41122016310691833,0.17122948169708252
0c183cc3-d281-442c-ad31-01f93cd9e281,0.4870277941226959,0.5963823199272156
fe5a613d-b6ec-4f31-8d2d-007018b092ec,0.4257875680923462,0.600379467010498
49cfda84-e8ff-486d-bf67-cab8f972a748,-0.01432313397526741,0.10003971308469772
fb466251-500e-428c-a120-a0c6887eb37f,0.129641592502594,0.09823625534772873
28531a23-ff54-4d75-a108-c910d32c6147,0.131712406873703,0.2775285542011261
23ab455c-ef3c-479f-90a5-4acd8e1ac3c9,0.23762032389640808,0.49073970317840576
ea4c827b-b5f2-44df-8d39-7373cb35f1ae,0.21140535175800323,0.23513385653495789
a8869d8c-54a0-48db-b8ea-7fee53e32008,0.3419171869754791,0.3583381772041321
c2699d68-4f16-44d1-bff6-6a66ec266a46,0.5916508436203003,0.7703952789306641
b34dfd2a-4ae5-456c-85a9-7c4ee0b58248,0.31046369671821594,0.44627267122268677
87ed8e67-02f7-46dc-b0e3-82319328557a,0.675155758857727,0.6178033351898193
cdc35d15-ea89-4410-bdf0-fadde0243985,0.13327115774154663,0.5364376902580261
da033578-7efb-43b4-875f-adeefea0fac0,0.2885362505912781,0.4542173743247986
3b0fdd12-aa51-45ec-9808-79b308ffe722,0.44764551520347595,0.3829066753387451
fedc6a43-057c-4684-ad11-200180ade0d3,0.5451081991195679,0.4597904086112976
60e826cc-3f0a-479e-a79e-319935d39b58,0.08811114728450775,0.16016218066215515
471e2283-f8c4-4e45-9c87-40c815fa73ac,0.11091064661741257,0.2877500355243683
463dd0de-6558-4e40-b5a2-b3a202f6856b,0.5960167646408081,0.6919456124305725
f03ef931-1c90-4b73-8e6b-f3cb9aa702fb,0.20467954874038696,0.2758495509624481
0b9c5ee5-9ce1-4195-8ed6-01956f15d659,0.5176903605461121,0.610927939414978
f6292a35-f8e1-4b62-9592-a1f603bec68d,0.16093003749847412,0.27369070053100586
056235a2-84cd-4c99-9652-1e0773797143,0.5297593474388123,0.4354460537433624
a1ecda1c-7f69-4721-89ae-fb2e6ca9cb2f,0.1474076211452484,0.17434126138687134
31e16ce0-894b-40c1-a142-261ca16baddf,0.47290533781051636,0.23045694828033447
d87b0656-9f88-4247-ad95-644c64d38754,0.2982688546180725,0.6600506901741028
95ab463d-7d6d-4dff-9454-69d5abadfbf0,0.42643576860427856,0.6125779747962952
dd1cbc2d-75fc-4fe7-92b8-cd986d80140a,0.24912340939044952,0.3945833444595337
474c61d2-2b1f-4d12-9274-a85cea5bfa2b,0.32144972681999207,0.24858418107032776
430d9fb6-7fb0-4cde-9ae5-c81ca4347109,0.3697549104690552,0.3497212529182434
33675fd9-8bb1-4739-b677-9939a01c3b43,0.2469375729560852,0.4340190291404724
313197bd-b309-4eef-9f8c-b0ee6e14fce8,0.2652803063392639,0.3250074088573456
8d81ed6f-9c29-468f-85f9-3ffe7a4d58b3,0.5985991358757019,0.26534074544906616
d6638b4d-72ff-4d36-b37a-065aaf871591,0.20547284185886383,0.23695263266563416
e32919fb-7b84-424c-8825-a9a5ca420958,0.04116949439048767,0.14128828048706055
254a99c8-5a3c-4cf7-8bf9-e99f8b613cc9,0.22097909450531006,0.13955484330654144
25561b53-b8fc-44ef-9d22-384325cdcf66,0.6218522191047668,0.4525963068008423
823343e6-6721-4692-ab53-1f2e28cf9d4c,0.2121109962463379,0.19618545472621918
0f1277f9-f7eb-4133-a067-8012ec4ce4c4,0.2673024833202362,0.5783482193946838
3dcdf416-5329-4190-b492-4b83c3c17d5b,0.4471992254257202,0.2678269147872925
ff6a9be8-35fd-4371-9337-0a487aa6bcbd,0.22553889453411102,0.8513959646224976
93b3adbb-d8fd-4fec-90a1-2f4818cf878c,0.46801650524139404,0.5093419551849365
4b8f1d1f-9b00-4af4-bd25-ed71e9536b55,0.3702659606933594,0.4715466797351837
39ec0a97-fd2f-46cf-95e3-a2c6db74f022,0.4421543478965759,0.4568244516849518
35dd81de-9d73-431c-96a1-fb19b59eca7f,0.21133548021316528,0.23686492443084717
1b06e78a-3f2e-4445-a72f-780b27f3f40d,0.3121660351753235,0.1479499489068985
0da38645-9c97-407e-9ef3-5a2058ebcd9e,0.4235556721687317,0.6341387033462524
669aa4cd-bc3e-4c4e-acf7-f406844d697c,0.42543694376945496,0.3160470128059387
74c29734-503c-4412-8716-bdeac83ee64a,0.3335888385772705,0.31849437952041626
7c079852-8137-49e1-96f7-ff6ae8c1b904,0.37084826827049255,0.2778187096118927
f9b8a4d5-c5bb-44e6-95be-1bcc52af40db,0.4838255047798157,0.47968000173568726
0a7b177b-7671-40ba-9a36-72ef45b651a6,0.4439834654331207,0.48793599009513855
13fb2312-d2ad-4561-8a05-7513e63442bc,0.5339903235435486,0.4834219217300415
f6830a2a-5ab0-47fa-812d-703362717fb5,0.2487044334411621,0.30868014693260193
928d6e7d-0b05-4027-aadd-49f08b02ea60,0.3549870252609253,0.3208717107772827
16c3e3c9-c7fb-4c0a-9a22-65e9209fc338,0.3177049458026886,0.2571789622306824
8290bb38-7526-410d-b63b-84b2019d4657,0.1583016812801361,0.465620219707489
32075b85-b08a-4503-ac1a-f8d92d2fa29f,0.4912527799606323,0.36913245916366577
03ba1bda-c31e-4201-92bc-b5b35b3f0aad,0.7247451543807983,0.6918222308158875
6b9941a8-213c-4e54-98f5-81e437bd2926,0.23486433923244476,0.07780707627534866
aaa5c492-d3b2-40a7-bbd5-6b8e21e1003c,0.15908744931221008,0.2401791363954544
c73cbbee-b51a-42f0-a3d8-22b8fc732b4e,0.1962486356496811,0.16872012615203857
8a3f1af2-3913-4a4a-a234-136733984d4a,0.5050772428512573,0.4264734387397766
1642a31d-5568-4ec6-9004-7470b35360f7,0.23276890814304352,0.1894122213125229
4ca3ce4c-637e-45e8-9d94-d0da28effc6a,0.3691551089286804,0.36904680728912354
237a2426-779d-4d2f-8878-cc1d9895ed5d,0.36026427149772644,0.5711181163787842
4014fd4e-036c-4e93-973f-3eb49ce21fda,0.5966394543647766,0.7689516544342041
7acc2db4-2324-4bf5-ba56-194007e0bb65,0.5399045944213867,0.31263428926467896
b753ce86-ad90-4ca9-8816-215f0f968a30,0.401610791683197,0.4193299412727356
001df42a-7c6c-4bee-bbb8-21950fe87d2c,0.43643322587013245,0.38732266426086426
2e80030a-9ade-4fdb-b693-444100733c1b,0.31937897205352783,0.22388243675231934
c57088f8-7a4e-4826-9d91-2065f345a4ee,0.1714310497045517,0.652645468711853
fa89b431-41a6-4ab5-a1bf-f244f1c0ad85,0.2596624493598938,0.17313584685325623
2b38b3ba-ce90-414e-8114-88f601631444,0.3426036536693573,0.1833331137895584
2ab4f4dc-7b16-45f5-8b72-99d8d10be148,0.5427432656288147,0.5155044198036194
187b118c-c70b-4afb-9b41-5c1e09887858,0.37788572907447815,0.5245656371116638
765b576d-0989-450d-93df-1b2d6c329a0c,0.3261594772338867,0.5312786102294922
9923091f-49f3-4ce5-bd9c-fd01f284bfde,0.4521133005619049,0.5478252172470093
6b666c82-cfcd-4447-ba48-f91fcb27c170,0.488609254360199,0.5094747543334961
11abdce5-a150-4ea4-b76b-4ff36b7b0f6c,0.5647937059402466,0.544518768787384
b29a15ca-1fdf-42a3-b443-50c33f297318,0.2902611792087555,0.369087815284729
5ae5571c-31f7-4d79-86f2-3c7fa9ffb6c7,0.16547639667987823,0.31159278750419617
1734a9b5-938b-414f-8718-450d13658cb2,0.3375718295574188,0.33132803440093994
264662c6-4f40-4f03-93d1-335a268e52c5,0.4328881502151489,0.31955501437187195
609a7d44-9a1c-4585-b0f4-5ac7d9fc1f8f,0.3522655665874481,0.13005420565605164
e242bc6e-470b-4ed9-ac96-48a4d38b11ef,0.3081117272377014,0.18298031389713287
5d10d46d-83a9-4468-9b05-8bdabdc5ea92,0.33744633197784424,0.41356366872787476
b083a25d-a3c3-47be-8879-949b475d13f6,0.2018464207649231,0.17714805901050568
847fb1fc-aa6c-443c-98aa-fd4af3847c73,0.24913710355758667,0.21947532892227173
49500220-b926-41dd-9347-0edb6829edeb,0.29618334770202637,0.32636550068855286
dea3f3e4-98c4-4614-ab9f-e370785fc7fc,0.31072112917900085,0.3570263087749481
f560dccd-209b-43fd-8bb7-6629e8a30823,0.6997281908988953,0.6199706792831421
0d1aec48-f891-4611-80b2-b10476ea4776,0.23241347074508667,0.37061169743537903
dbd1c07c-3bbd-4753-bd93-6b7400eb2c64,0.6178978085517883,0.5683305859565735
ce784ff4-4411-43ae-8789-7dcd07692029,0.43762144446372986,0.41252461075782776
d35e7dfc-d3cf-40b2-8b67-b92572b74222,0.5117444396018982,0.39108532667160034
84c97f08-5998-4059-b2e6-26307c70a656,0.5052189230918884,0.4545525312423706
e948a9b0-1f8a-4166-b43a-757387ea6ca0,0.30950647592544556,0.1968989223241806
5a797fa1-07d2-47f6-b160-36e10ae5e63e,0.49060413241386414,0.5264687538146973
c9ed6b56-0a08-4b0b-bb46-4a05856c6b3f,0.6156138777732849,0.5048797130584717
b4e4e9db-8cc5-4b39-a4c7-894ed6af9c79,0.5478688478469849,0.5308802723884583
d59da61f-1141-4c74-8e7c-1e11ff2d21c8,0.11878827214241028,0.4852786660194397
7d177568-fd50-4c13-a5a5-929a12e765c5,0.51070636510849,0.16860930621623993
ed31c050-341d-4ae2-9ec5-55da770d5e5b,0.48908674716949463,0.4497530460357666
c6637931-907e-452e-aa57-299e8801d648,0.16769441962242126,0.288659006357193
05fa2554-9bb2-4abc-954f-6e21b2e52a5b,0.20254379510879517,0.22417163848876953
8d833f98-114a-420f-adb2-53884b813034,0.3304343819618225,0.22356705367565155
048f5a77-7c17-4071-8b0b-b8e43087132d,0.2146095335483551,0.0913974940776825
57046c72-5c39-47b4-88a1-6984ad1ac6b8,0.6690005660057068,0.7302879691123962
dac71653-f4b0-4445-806c-ae724a693373,0.20247918367385864,0.2508094012737274
5508c74e-4105-4b4b-805f-372aa58429ea,0.32539016008377075,0.6467861533164978
c9c7f614-e8c1-4b07-890d-2b0ffc19cd47,0.17681416869163513,0.20770612359046936
6126881f-3a6f-421a-b2ae-b74b7a52dd96,0.47924304008483887,0.2504740059375763
98bdd522-48f8-49ed-bcda-fde95a663ee2,0.5062772035598755,0.6202696561813354
35146100-1a33-4b70-ab26-4469198f909a,0.5905278921127319,0.46102818846702576
96e98dae-7c2e-4130-b6c2-4912c0e58938,0.08309460431337357,0.3662126660346985
39c953ff-bb04-4997-a6be-3f4b07e0db56,0.21945726871490479,0.3054005205631256
2b7745a1-9e3a-402d-a806-1eebfb18ad5a,0.4463791251182556,0.5589168667793274
56b24969-0004-4731-99d6-ac4931df1b50,0.4864266514778137,0.43477296829223633
eb653573-0e05-403a-b5a4-be7bd6ba3f99,0.24852997064590454,0.39628130197525024
efb927ed-be0b-41fb-b89d-1fe4f3f96f78,0.571016788482666,0.4848018288612366
dac6c4cb-422b-436e-ac83-7853ad91d9c6,0.1747436225414276,0.2720909118652344
9f53d98f-c1d9-4082-a9c7-1a95ed3de223,0.45832693576812744,0.5575336217880249
553ec373-0500-4c63-979f-a446a17f550d,0.31692102551460266,0.3590148389339447
d84fcc97-0638-4dc8-a881-596c66b75e83,0.5323550701141357,0.32141655683517456
